Regiones,Fecha,Mes,Year,Fec,Latitud,Longitud,Altura,Variedad,Fenologia,Hojas Evaluadas,Hojas con Roya,Incidencia,cat_Variedad,tipo_de_datos
Comayagua,10/19/2017,Octubre,2017,10,14.47970009,-87.32649994,1200,CATUAI,Madurez Fisiologica,914,44,4.81,Susceptibles,a realizar
Copan,3/27/2018,Marzo,2018,3,14.80000019,-88.5,1434,CATUAI,Floracion,989,142,14.36,Susceptibles,a realizar
Copan,6/21/2017,Junio,2017,6,14.66378975,-88.96663666,1490,CATUAI,Formacion de Fruto,765,0,0,Susceptibles,a realizar
Cortes,10/16/2017,Octubre,2017,10,15.1420002,-87.51010132,1479,CATUAI,Madurez Fisiologica,1000,15,1.5,Susceptibles,a realizar
Copan,10/20/2017,Octubre,2017,10,14.61065865,-88.78356171,1322,CATUAI,Madurez Fisiologica,998,15,1.5,Susceptibles,a realizar
Comayagua,6/22/2017,Junio,2017,6,14.56424904,-87.9673996,1318,CATUAI,Fruto Consistente,1156,145,12.54,Susceptibles,a realizar
Copan,10/18/2017,Octubre,2017,10,14.48569965,-88.59230042,1187,ICATU,Madurez Fisiologica,1124,106,9.43,Susceptibles,a realizar
Copan,10/16/2017,Octubre,2017,10,14.65308475,-89.10975647,1253,CATUAI,Inicio de Cosecha,751,7,0.93,Susceptibles,a realizar
Copan,3/28/2018,Marzo,2018,3,14.61065865,-88.78356171,1322,CATUAI,Floracion,583,17,2.92,Susceptibles,a realizar
Copan,9/19/2017,Septiembre,2017,9,15,-88.90000153,1313,CATUAI,Fruto Consistente,1108,45,4.06,Susceptibles,a realizar
Copan,10/16/2017,Octubre,2017,10,14.69999981,-89.09999847,1222,CATUAI,Desarrollo,750,7,0.93,Susceptibles,a realizar
Santa Barbara,9/28/2017,Septiembre,2017,9,15.13850403,-88.33464813,1416,CATUAI,Fruto Consistente,728,84,11.54,Susceptibles,a realizar
Copan,10/13/2017,Octubre,2017,10,14.61999989,-88.66999817,1484,CATUAI,Fruto Consistente,851,0,0,Susceptibles,a realizar
Copan,3/31/2018,Marzo,2018,3,14.59041023,-88.79580688,1180,CATUAI,Floracion Loca,564,39,6.91,Susceptibles,a realizar
Santa Barbara,12/11/2017,Diciembre,2017,12,14.87520027,-88.49069977,1228,CATUAI,Madurez Fisiologica,743,144,19.38,Susceptibles,a realizar
Comayagua,10/17/2017,Octubre,2017,10,14.00543308,-87.87953949,1321,CATUAI,Fruto Consistente,1001,19,1.9,Susceptibles,a realizar
Copan,3/31/2018,Marzo,2018,3,14.49124241,-89.15490723,1113,CATUAI,Floracion,665,66,9.92,Susceptibles,a realizar
Comayagua,10/17/2017,Octubre,2017,10,14.32999992,-87.29000092,1395,CATURRA,Madurez Fisiologica,747,46,6.16,Susceptibles,a realizar
Copan,10/18/2017,Octubre,2017,10,14.30000019,-88.5,1409,CATUAI,Fruto Consistente,603,0,0,Susceptibles,a realizar
Olancho,10/18/2017,Octubre,2017,10,14.68593979,-86.53935242,1204,CATUAI,Madurez Fisiologica,1361,13,0.96,Susceptibles,a realizar
Santa Barbara,10/17/2017,Octubre,2017,10,14.58310032,-88.53559875,1193,CATUAI,Madurez Fisiologica,543,66,12.15,Susceptibles,a realizar
Santa Barbara,3/30/2018,Marzo,2018,3,14.84029961,-88.43665314,1448,CATUAI,Floracion Loca,470,1,0.21,Susceptibles,a realizar
Olancho,3/8/2017,Marzo,2017,3,14.68593979,-86.53935242,1204,CATUAI,Madurez Fisiologica,1338,1,0.07,Susceptibles,a realizar
Francisco Morazan,10/18/2017,Octubre,2017,10,14.35099983,-87.32479858,1431,CATUAI,Fruto Consistente,1219,4,0.33,Susceptibles,a realizar
Santa Barbara,10/17/2017,Octubre,2017,10,14.8295002,-88.46264648,1331,CATUAI,Fruto Consistente,875,72,8.23,Susceptibles,a realizar
Copan,3/31/2018,Marzo,2018,3,14.83275032,-88.52153015,1308,CATURRA,Floracion,1236,173,14,Susceptibles,a realizar
Comayagua,12/11/2017,Diciembre,2017,12,14.23999977,-87.94000244,1448,CATUAI,Madurez Fisiologica,538,21,3.9,Susceptibles,a realizar
Copan,12/16/2017,Diciembre,2017,12,14.65308475,-89.10975647,1253,CATUAI,Madurez Fisiologica,688,16,2.33,Susceptibles,a realizar
Comayagua,10/16/2017,Octubre,2017,10,14.23999977,-87.90000153,1420,CATUAI,Fruto Consistente,1157,59,5.1,Susceptibles,a realizar
Santa Barbara,5/26/2017,Mayo,2017,5,15.11520004,-88.52809906,1200,CATUAI,Fruto Consistente,750,165,22,Susceptibles,a realizar
Copan,7/20/2017,Julio,2017,7,14.39999962,-88.40000153,1330,CATUAI,Fruto Consistente,592,32,5.41,Susceptibles,a realizar
Copan,7/24/2017,Julio,2017,7,14.7426939,-88.58752441,1116,PACAS,Fruto Consistente,1342,56,4.17,Susceptibles,a realizar
Comayagua,7/19/2017,Julio,2017,7,14.23999977,-87.90000153,1420,CATUAI,Fruto Consistente,1283,55,4.29,Susceptibles,a realizar
Francisco Morazan,3/8/2017,Marzo,2017,3,14.61325073,-86.77362061,1327,CATUAI,Floracion Principal,838,111,13.25,Susceptibles,a realizar
Cortes,10/19/2017,Octubre,2017,10,15.09132957,-87.2821579,1208,CATUAI,Madurez Fisiologica,1102,97,8.8,Susceptibles,a realizar
Santa Barbara,7/18/2017,Julio,2017,7,14.57549953,-88.52279663,1428,CATUAI,Fruto Consistente,848,164,19.34,Susceptibles,a realizar
Copan,3/27/2018,Marzo,2018,3,14.81343365,-88.5480423,1362,PACAS,Floracion,1115,0,0,Susceptibles,a realizar
Copan,10/16/2017,Octubre,2017,10,14.59041023,-88.79580688,1180,CATUAI,Madurez Fisiologica,862,0,0,Susceptibles,a realizar
Comayagua,10/18/2017,Octubre,2017,10,14.2106657,-88.06571198,1248,CATUAI,Fruto Consistente,1743,32,1.84,Susceptibles,a realizar
Copan,9/18/2017,Septiembre,2017,9,14.69999981,-89.09999847,1363,CATUAI,Desarrollo,737,18,2.44,Susceptibles,a realizar
Santa Barbara,10/17/2017,Octubre,2017,10,14.57509995,-88.52269745,1437,CATUAI,Fruto Consistente,569,12,2.11,Susceptibles,a realizar
Copan,10/19/2017,Octubre,2017,10,14.6534586,-89.07318115,1126,CATUAI,Inicio de Cosecha,977,9,0.92,Susceptibles,a realizar
Copan,3/29/2018,Marzo,2018,3,14.80000019,-88.5,1412,PACAS,Floracion,1307,181,13.85,Susceptibles,a realizar
Comayagua,3/28/2018,Marzo,2018,3,14.35000038,-87.30000305,1150,ICATU,Hojas Nuevas de 15.1% A 30%,478,10,2.09,Susceptibles,a realizar
Copan,10/17/2017,Octubre,2017,10,14.49124241,-89.15490723,1113,CATUAI,Fruto Consistente,800,148,18.5,Susceptibles,a realizar
Copan,8/14/2017,Agosto,2017,8,14.67551994,-89.04837036,1216,CATUAI,Formacion de Fruto,791,16,2.02,Susceptibles,a realizar
Santa Barbara,10/17/2017,Octubre,2017,10,14.85229969,-88.40830231,1395,CATURRA,Fruto Consistente,706,184,26.06,Susceptibles,a realizar
Santa Barbara,6/21/2017,Junio,2017,6,14.57549953,-88.52279663,1428,CATUAI,Fruto Consistente,1061,241,22.71,Susceptibles,a realizar
Comayagua,10/17/2017,Octubre,2017,10,14.560462,-87.95731354,1398,CATUAI,Fruto Consistente,1146,44,3.84,Susceptibles,a realizar
Copan,12/12/2017,Diciembre,2017,12,14.81343365,-88.5480423,1362,PACAS,Madurez Fisiologica,1412,60,4.25,Susceptibles,a realizar
Santa Barbara,12/15/2017,Diciembre,2017,12,14.96000004,-88.08000183,1293,CATUAI,Madurez Fisiologica,1045,41,3.92,Susceptibles,a realizar
Copan,10/16/2017,Octubre,2017,10,14.6176672,-88.78840637,1375,CATUAI,Madurez Fisiologica,1121,0,0,Susceptibles,a realizar
Copan,12/18/2017,Diciembre,2017,12,14.69999981,-89.09999847,1180,CATUAI,Madurez Fisiologica,670,16,2.39,Susceptibles,a realizar
Santa Barbara,10/17/2017,Octubre,2017,10,14.57549953,-88.52279663,1428,CATUAI,Fruto Consistente,558,114,20.43,Susceptibles,a realizar
Comayagua,10/18/2017,Octubre,2017,10,14.89006901,-87.59043121,1125,CATUAI,Fruto Consistente,608,106,17.43,Susceptibles,a realizar
Copan,2/19/2018,Febrero,2018,2,14.39999962,-88.40000153,1330,CATUAI,Hojas Nuevas Mayor al 30%,467,46,9.85,Susceptibles,a realizar
Copan,2/20/2018,Febrero,2018,2,14.80000019,-88.5,1358,PACAS,Hojas Nuevas Mayor al 30%,1609,7,0.44,Susceptibles,a realizar
Francisco Morazan,2/22/2018,Febrero,2018,2,14.36901474,-86.8718338,1378,CATUAI,Hojas Nuevas Mayor al 30%,658,12,1.82,Susceptibles,a realizar
Cortes,2/24/2018,Febrero,2018,2,15.1420002,-87.51010132,1479,CATUAI,Madurez Fisiologica,776,71,9.15,Susceptibles,a realizar
Santa Barbara,12/13/2017,Diciembre,2017,12,15.13298512,-88.33998871,1374,CATUAI,Madurez Fisiologica,743,0,0,Susceptibles,a realizar
Comayagua,10/19/2017,Octubre,2017,10,14.60000038,-87.90000153,1420,CATUAI,Fruto Consistente,1332,52,3.9,Susceptibles,a realizar
Copan,7/17/2017,Julio,2017,7,14.42952538,-89.26039886,1173,CATUAI,Fruto Consistente,784,21,2.68,Susceptibles,a realizar
Comayagua,2/23/2018,Febrero,2018,2,14.35000038,-87.30000305,1150,ICATU,Hojas Nuevas de 15.1% A 30%,455,74,16.26,Susceptibles,a realizar
Comayagua,10/18/2017,Octubre,2017,10,14.25,-87.47000122,1400,CATUAI,Madurez Fisiologica,687,429,62.45,Susceptibles,a realizar
El Paraiso,2/19/2018,Febrero,2018,2,14.10999966,-86.72000122,1332,CATUAI,Madurez Fisiologica,751,98,13.05,Susceptibles,a realizar
Copan,2/27/2018,Febrero,2018,2,14.81187916,-88.56421661,1276,CATUAI,Hojas Nuevas Mayor al 30%,984,0,0,Susceptibles,a realizar
Comayagua,2/18/2018,Febrero,2018,2,14.25,-87.47000122,1285,CATUAI,Fin de Cosecha,624,139,22.28,Susceptibles,a realizar
Copan,10/16/2017,Octubre,2017,10,14.56459999,-88.56189728,1308,CATUAI,Madurez Fisiologica,921,155,16.83,Susceptibles,a realizar
Santa Barbara,10/17/2017,Octubre,2017,10,15.13850403,-88.33464813,1416,CATUAI,Fruto Consistente,747,6,0.8,Susceptibles,a realizar
Comayagua,10/18/2017,Octubre,2017,10,14.25,-87.47000122,1285,CATUAI,Inicio de Cosecha,810,76,9.38,Susceptibles,a realizar
Copan,2/19/2018,Febrero,2018,2,14.39710045,-88.47579956,1450,CATUAI,Madurez Fisiologica,506,67,13.24,Susceptibles,a realizar
Copan,10/19/2017,Octubre,2017,10,14.42952538,-89.26039886,1173,CATUAI,Fruto Consistente,764,92,12.04,Susceptibles,a realizar
Copan,2/26/2018,Febrero,2018,2,14.56000042,-88.62000275,1140,CATUAI,Hojas Nuevas Mayor al 30%,690,94,13.62,Susceptibles,a realizar
Copan,10/24/2017,Octubre,2017,10,14.60000038,-88.80000305,1343,CATUAI,Fruto Consistente,1411,12,0.85,Susceptibles,a realizar
Santa Barbara,12/11/2017,Diciembre,2017,12,14.84029961,-88.43665314,1448,CATUAI,Madurez Fisiologica,701,0,0,Susceptibles,a realizar
Santa Barbara,10/18/2017,Octubre,2017,10,15.11520004,-88.52809906,1200,CATUAI,Madurez Fisiologica,946,179,18.92,Susceptibles,a realizar
Comayagua,2/18/2018,Febrero,2018,2,14.25,-87.47000122,1400,CATUAI,Fin de Cosecha,556,155,27.88,Susceptibles,a realizar
Copan,9/19/2017,Septiembre,2017,9,14.48569965,-88.59230042,1187,ICATU,Fruto Consistente,1032,111,10.76,Susceptibles,a realizar
Santa Barbara,2/20/2018,Febrero,2018,2,15.13850403,-88.33464813,1416,CATUAI,Madurez Fisiologica,713,0,0,Susceptibles,a realizar
Santa Barbara,2/22/2018,Febrero,2018,2,14.87769985,-88.41269684,1208,CATUAI,Hojas Nuevas Mayor al 30%,469,131,27.93,Susceptibles,a realizar
Copan,10/18/2017,Octubre,2017,10,14.80000019,-88.5,1376,PACAS,Fruto Consistente,1434,239,16.67,Susceptibles,a realizar
Santa Barbara,8/17/2017,Agosto,2017,8,14.8494997,-88.36485291,1335,PACAS,Desarrollo,747,53,7.1,Susceptibles,a realizar
Comayagua,3/31/2018,Marzo,2018,3,14.00543308,-87.87953949,1321,CATUAI,Floracion Principal,725,15,2.07,Susceptibles,a realizar
Copan,10/19/2017,Octubre,2017,10,15.10000038,-88.80000305,1268,CATUAI,Fruto Consistente,737,51,6.92,Susceptibles,a realizar
Comayagua,10/17/2017,Octubre,2017,10,14.78559971,-87.5039978,1401,CATUAI,Fruto Consistente,723,71,9.82,Susceptibles,a realizar
Cortes,3/31/2018,Marzo,2018,3,15.05525017,-87.23021698,1339,CATUAI,Inicio de Cosecha,987,95,9.63,Susceptibles,a realizar
Francisco Morazan,10/16/2017,Octubre,2017,10,14.37356663,-86.82189178,1116,CATUAI,Madurez Fisiologica,566,95,16.78,Susceptibles,a realizar
Santa Barbara,10/17/2017,Octubre,2017,10,14.84029961,-88.43665314,1448,CATUAI,Fruto Consistente,787,0,0,Susceptibles,a realizar
Santa Barbara,6/28/2017,Junio,2017,6,14.89999962,-88.40000153,1198,CATUAI,Fruto Consistente,889,31,3.49,Susceptibles,a realizar
Santa Barbara,10/17/2017,Octubre,2017,10,14.84490013,-88.42375183,1497,CATUAI,Fruto Consistente,491,176,35.85,Susceptibles,a realizar
Copan,12/18/2017,Diciembre,2017,12,14.67031384,-89.0611496,1125,CATUAI,Madurez Fisiologica,720,19,2.64,Susceptibles,a realizar
Santa Barbara,6/21/2017,Junio,2017,6,14.58310032,-88.53559875,1193,CATUAI,Fruto Consistente,1126,197,17.5,Susceptibles,a realizar
Copan,8/16/2017,Agosto,2017,8,14.80000019,-88.5,1434,CATUAI,Fruto Consistente,903,131,14.51,Susceptibles,a realizar
Francisco Morazan,10/18/2017,Octubre,2017,10,14.61325073,-86.77362061,1327,CATUAI,Fruto Consistente,1053,11,1.04,Susceptibles,a realizar
Comayagua,3/31/2018,Marzo,2018,3,14.22999954,-87.94000244,1440,CATUAI,Hojas Nuevas Mayor al 30%,623,38,6.1,Susceptibles,a realizar
Francisco Morazan,10/18/2017,Octubre,2017,10,14.35999966,-87.3259964,1435,CATUAI,Fruto Consistente,735,43,5.85,Susceptibles,a realizar
Olancho,12/12/2017,Diciembre,2017,12,14.68593979,-86.53935242,1204,CATUAI,Madurez Fisiologica,1098,16,1.46,Susceptibles,a realizar
Comayagua,10/17/2017,Octubre,2017,10,14.57077122,-87.9729538,1301,CATUAI,Fruto Consistente,1433,38,2.65,Susceptibles,a realizar
Santa Barbara,6/21/2017,Junio,2017,6,14.58170033,-88.52380371,1331,CATUAI,Fruto Consistente,957,107,11.18,Susceptibles,a realizar
Santa Barbara,10/19/2017,Octubre,2017,10,14.8494997,-88.36485291,1335,PACAS,Inicio de Cosecha,861,22,2.56,Susceptibles,a realizar
Comayagua,9/19/2017,Septiembre,2017,9,14.57077122,-87.9729538,1301,CATUAI,Fruto Consistente,1003,37,3.69,Susceptibles,a realizar
Francisco Morazan,10/18/2017,Octubre,2017,10,14.42599964,-87.3234024,1370,CATUAI,Fruto Consistente,942,25,2.65,Susceptibles,a realizar
Comayagua,2/20/2018,Febrero,2018,2,14.57135296,-87.90657043,1420,PACAS,Madurez Fisiologica,655,12,1.83,Susceptibles,a realizar
Santa Barbara,2/27/2018,Febrero,2018,2,14.89999962,-88.40000153,1198,CATUAI,Floracion,990,28,2.83,Susceptibles,a realizar
Santa Barbara,2/21/2018,Febrero,2018,2,14.92300034,-88.58609772,1157,CATUAI,Hojas Nuevas Mayor al 30%,531,97,18.27,Susceptibles,a realizar
Cortes,10/17/2017,Octubre,2017,10,15.23880959,-87.81156921,1258,CATUAI,Formacion de Fruto,847,303,35.77,Susceptibles,a realizar
Comayagua,12/14/2017,Diciembre,2017,12,14.60000038,-88,1239,CATUAI,Madurez Fisiologica,631,19,3.01,Susceptibles,a realizar
Francisco Morazan,2/22/2018,Febrero,2018,2,14.35099983,-87.32479858,1431,CATUAI,Floracion,908,6,0.66,Susceptibles,a realizar
Copan,10/18/2017,Octubre,2017,10,14.69999981,-89.09999847,1363,CATUAI,Inicio de Cosecha,740,11,1.49,Susceptibles,a realizar
Santa Barbara,2/27/2018,Febrero,2018,2,14.89999962,-88.40000153,1157,CATUAI,Floracion,509,123,24.17,Susceptibles,a realizar
Copan,2/20/2018,Febrero,2018,2,14.81187916,-88.56421661,1276,CATUAI,Hojas Nuevas Mayor al 30%,1266,0,0,Susceptibles,a realizar
Cortes,10/17/2017,Octubre,2017,10,15.23823071,-87.80175018,1285,CATUAI,Formacion de Fruto,804,317,39.43,Susceptibles,a realizar
Santa Barbara,11/20/2017,Noviembre,2017,11,14.57509995,-88.52269745,1437,CATUAI,Madurez Fisiologica,532,37,6.95,Susceptibles,a realizar
Comayagua,10/18/2017,Octubre,2017,10,14.23999977,-87.94000244,1448,CATUAI,Fruto Consistente,651,49,7.53,Susceptibles,a realizar
Copan,5/24/2017,Mayo,2017,5,14.69999981,-89.09999847,1363,CATUAI,Formacion de Fruto,747,10,1.34,Susceptibles,a realizar
Copan,10/19/2017,Octubre,2017,10,14.5259304,-88.88973999,1200,CATUAI,Madurez Fisiologica,693,0,0,Susceptibles,a realizar
Copan,3/30/2018,Marzo,2018,3,14.5259304,-88.88973999,1200,CATUAI,Floracion Loca,653,0,0,Susceptibles,a realizar
Copan,7/14/2017,Julio,2017,7,14.56000042,-88.62000275,1140,CATUAI,Fruto Consistente,1008,11,1.09,Susceptibles,a realizar
Comayagua,3/27/2018,Marzo,2018,3,14.23999977,-87.81999969,1460,CATUAI,Floracion,960,20,2.08,Susceptibles,a realizar
Copan,9/23/2017,Septiembre,2017,9,14.80000019,-88.5,1328,CATUAI,Fruto Consistente,1431,69,4.82,Susceptibles,a realizar
Comayagua,10/17/2017,Octubre,2017,10,14.23999977,-87.81999969,1460,CATUAI,Fruto Consistente,1156,50,4.33,Susceptibles,a realizar
Santa Barbara,3/24/2017,Marzo,2017,3,14.89999962,-88.40000153,1227,CATUAI,Floracion Principal,569,128,22.5,Susceptibles,a realizar
Copan,3/29/2018,Marzo,2018,3,14.67551994,-89.04837036,1216,CATUAI,Floracion,737,7,0.95,Susceptibles,a realizar
Copan,5/23/2017,Mayo,2017,5,14.59041023,-88.79580688,1180,CATUAI,Floracion Principal,908,0,0,Susceptibles,a realizar
Copan,10/18/2017,Octubre,2017,10,14.80000019,-88.5,1328,CATUAI,Fruto Consistente,1863,58,3.11,Susceptibles,a realizar
Francisco Morazan,10/16/2017,Octubre,2017,10,14.36987019,-86.83241272,1134,CATUAI,Madurez Fisiologica,1753,23,1.31,Susceptibles,a realizar
Copan,10/20/2017,Octubre,2017,10,14.39999962,-88.40000153,1330,CATUAI,Fruto Consistente,684,53,7.75,Susceptibles,a realizar
Comayagua,7/19/2017,Julio,2017,7,14.23999977,-87.94000244,1448,CATUAI,Fruto Consistente,888,187,21.06,Susceptibles,a realizar
Copan,10/16/2017,Octubre,2017,10,14.67551994,-89.04837036,1216,CATUAI,Inicio de Cosecha,746,15,2.01,Susceptibles,a realizar
Comayagua,10/17/2017,Octubre,2017,10,14.84921074,-87.56242371,1421,CATUAI,Fruto Consistente,610,222,36.39,Susceptibles,a realizar
Copan,7/20/2017,Julio,2017,7,14.81187916,-88.56421661,1276,CATUAI,Fruto Consistente,1521,60,3.94,Susceptibles,a realizar
Francisco Morazan,10/30/2017,Octubre,2017,10,14.60000038,-86.80000305,1226,CATUAI,Madurez Fisiologica,407,86,21.13,Susceptibles,a realizar
Santa Barbara,3/29/2018,Marzo,2018,3,15.13850403,-88.33464813,1416,CATUAI,Hojas Nuevas Mayor al 30%,739,14,1.89,Susceptibles,a realizar
Santa Barbara,11/28/2017,Noviembre,2017,11,14.89999962,-88.40000153,1157,CATUAI,Fruto Consistente,441,169,38.32,Susceptibles,a realizar
Comayagua,3/29/2018,Marzo,2018,3,14.42083263,-87.77027893,1171,CATUAI,Hojas Nuevas Mayor al 30%,674,37,5.49,Susceptibles,a realizar
Cortes,10/18/2017,Octubre,2017,10,15.01294327,-87.35038757,1400,PACAS,Fruto Consistente,852,30,3.52,Susceptibles,a realizar
Santa Barbara,8/17/2017,Agosto,2017,8,15.12261391,-88.3114624,1360,CATUAI,Formacion de Fruto,1063,1,0.09,Susceptibles,a realizar
Copan,5/26/2017,Mayo,2017,5,14.81187916,-88.56421661,1276,CATUAI,Desarrollo,1206,5,0.41,Susceptibles,a realizar
Francisco Morazan,11/22/2017,Noviembre,2017,11,13.19557953,-86.4992981,1406,CATUAI,Madurez Fisiologica,888,7,0.79,Susceptibles,a realizar
Comayagua,11/22/2017,Noviembre,2017,11,14.60000038,-87.90000153,1310,CATUAI,Madurez Fisiologica,917,6,0.65,Susceptibles,a realizar
Comayagua,3/31/2017,Marzo,2018,3,14.21695137,-87.95018005,1412,CATUAI,Floracion Principal,1079,233,21.59,Susceptibles,a realizar
Cortes,3/30/2018,Marzo,2018,3,15.1420002,-87.51010132,1479,CATUAI,Madurez Fisiologica,996,108,10.84,Susceptibles,a realizar
Copan,10/19/2017,Octubre,2017,10,14.56000042,-88.62000275,1140,CATUAI,Madurez Fisiologica,867,66,7.61,Susceptibles,a realizar
Olancho,11/30/2017,Noviembre,2017,11,14.60000038,-86.69999695,1200,CATURRA,Madurez Fisiologica,585,131,22.39,Susceptibles,a realizar
Santa Barbara,5/24/2017,Mayo,2017,5,14.58170033,-88.52380371,1331,CATUAI,Floracion Principal,977,45,4.61,Susceptibles,a realizar
Santa Barbara,10/17/2017,Octubre,2017,10,14.87769985,-88.41269684,1208,CATUAI,Fruto Consistente,585,182,31.11,Susceptibles,a realizar
Olancho,5/25/2017,Mayo,2017,5,14.68593979,-86.53935242,1204,CATUAI,Formacion de Fruto,1415,5,0.35,Susceptibles,a realizar
Francisco Morazan,11/23/2017,Noviembre,2017,11,14.35099983,-87.32479858,1431,CATUAI,Floracion Principal,1424,8,0.56,Susceptibles,a realizar
Comayagua,3/31/2018,Marzo,2018,3,14.560462,-87.95731354,1398,CATUAI,Hojas Nuevas Mayor al 30%,993,27,2.72,Susceptibles,a realizar
Comayagua,10/17/2017,Octubre,2017,10,14.80410004,-87.5134964,1277,CATUAI,Fruto Consistente,573,38,6.63,Susceptibles,a realizar
Santa Barbara,8/17/2017,Agosto,2017,8,14.89999962,-88.40000153,1157,CATUAI,Fruto Consistente,484,240,49.59,Susceptibles,a realizar
Copan,3/31/2018,Marzo,2018,3,14.42952538,-89.26039886,1173,CATUAI,Floracion,647,17,2.63,Susceptibles,a realizar
Cortes,11/23/2017,Noviembre,2017,11,15.1420002,-87.51010132,1479,CATUAI,Desarrollo,1027,70,6.82,Susceptibles,a realizar
Santa Barbara,5/26/2017,Mayo,2017,5,14.89999962,-88.40000153,1157,CATUAI,Fruto Consistente,539,30,5.57,Susceptibles,a realizar
Copan,3/29/2018,Marzo,2018,3,14.7426939,-88.58752441,1231,CATUAI,Floracion,1103,22,1.99,Susceptibles,a realizar
Santa Barbara,3/30/2018,Marzo,2018,3,14.85229969,-88.40830231,1395,CATURRA,Hojas Nuevas Mayor al 30%,564,74,13.12,Susceptibles,a realizar
Comayagua,3/31/2018,Marzo,2018,3,14.51183414,-87.84506989,1440,CATUAI,Madurez Fisiologica,533,73,13.7,Susceptibles,a realizar
Francisco Morazan,3/29/2018,Marzo,2018,3,14.41399956,-87.28469849,1445,CATUAI,Floracion,543,8,1.47,Susceptibles,a realizar
Comayagua,10/18/2017,Octubre,2017,10,14.7809,-87.48439789,1340,CATUAI,Fruto Consistente,741,203,27.4,Susceptibles,a realizar
Santa Barbara,10/19/2017,Octubre,2017,10,14.87080002,-88.4654007,1300,CATUAI,Fruto Consistente,562,60,10.68,Susceptibles,a realizar
Copan,7/19/2017,Julio,2017,7,14.67031384,-89.0611496,1125,CATUAI,Formacion de Fruto,718,8,1.11,Susceptibles,a realizar
Copan,8/15/2017,Agosto,2017,8,14.39710045,-88.47579956,1450,CATUAI,Fruto Consistente,704,0,0,Susceptibles,a realizar
Comayagua,9/19/2017,Septiembre,2017,9,14.60000038,-87.90000153,1420,CATUAI,Fruto Consistente,1048,51,4.87,Susceptibles,a realizar
Santa Barbara,5/25/2017,Mayo,2017,5,15.13850403,-88.33464813,1416,CATUAI,Floracion Principal,654,17,2.6,Susceptibles,a realizar
Copan,10/17/2017,Octubre,2017,10,14.43840408,-88.87591553,1277,PACAS,Fruto Consistente,1442,0,0,Susceptibles,a realizar
Cortes,10/18/2017,Octubre,2017,10,14.82999992,-88.06999969,1365,PACAS,Fruto Consistente,1691,73,4.32,Susceptibles,a realizar
Cortes,10/18/2017,Octubre,2017,10,15.11009979,-87.41359711,1428,CATUAI,Madurez Fisiologica,912,114,12.5,Susceptibles,a realizar
Comayagua,10/18/2017,Octubre,2017,10,14.42083263,-87.77027893,1171,CATUAI,Madurez Fisiologica,1085,43,3.96,Susceptibles,a realizar
Copan,3/30/2018,Marzo,2018,3,14.80000019,-88.5,1328,CATUAI,Floracion,1090,7,0.64,Susceptibles,a realizar
Santa Barbara,3/29/2018,Marzo,2018,3,14.87520027,-88.49069977,1228,CATUAI,Hojas Nuevas Mayor al 30%,619,278,44.91,Susceptibles,a realizar
Cortes,3/28/2018,Marzo,2018,3,15.09916687,-87.3416748,1328,CATUAI,Fin de Cosecha,923,83,8.99,Susceptibles,a realizar
Cortes,12/14/2017,Diciembre,2017,12,15.23880959,-87.81156921,1258,CATUAI,Madurez Fisiologica,903,279,30.9,Susceptibles,a realizar
Cortes,7/25/2017,Julio,2017,7,15.05364037,-87.26177216,1383,CATUAI,Fruto Consistente,728,71,9.75,Susceptibles,a realizar
Olancho,10/31/2017,Octubre,2017,10,15,-88.09999847,1437,PACAS,Fruto Consistente,830,0,0,Susceptibles,a realizar
Copan,3/27/2018,Marzo,2018,3,14.80000019,-88.5,1376,PACAS,Floracion,1357,184,13.56,Susceptibles,a realizar
Santa Barbara,10/24/2017,Octubre,2017,10,14.89999962,-88.40000153,1198,CATUAI,Fruto Consistente,735,37,5.03,Susceptibles,a realizar
Copan,12/12/2017,Diciembre,2017,12,14.6176672,-88.78840637,1375,CATUAI,Madurez Fisiologica,1104,18,1.63,Susceptibles,a realizar
Cortes,7/23/2017,Julio,2017,7,15.1420002,-87.51010132,1479,CATUAI,Formacion de Fruto,632,7,1.11,Susceptibles,a realizar
